zuresi,zureſia
balazo,balazoa
baranda,barandá
balkoi,balcoya
baldan,baldan
baldankeria,baldanqueria
elbarritu,elbarritu
elbarri,elbarria
elbarri,elbarri
doan,doán
doarik,doaric
laidotu,laidotu
lumera,lumerá
sain,ſaiña
balekume,balecumea
saietera,ſayetera
branda,brandá
otarra,otarra
zestera,ceſtera
sisilu,ſiſilua
zizeilu,cicellua
jendedi,gendedia
banderatxo,banderachoa
erbestetu,erbeſtetua
bando,bandoa
buzkantz,buzcantzá
umantzi,umancia
gaintxuritu,gainchuritu
gaintxuritu,gainchuritua
bainu,bañua
bustialdi,buſtialdia
bateotegi,bateoteguia
atela,atelá
atelekatu,atelecatu
merketxo,merquechoa
bizartu,bizartua
bizartu,bizartu
bizartzar,bizartzarra
goldeatu,goldeatu
bizarkintegi,bizarquinteguia
bizarkintza,bizarquintza
bizarkin,bizarquiña
gabarra,gabarra
lubaki,lubaquia
likurta,licurta
likurtatu,licurtatua
baroe,baroea
txanel,chanela
erratzatu,erratzatu
erratzatu,erratzatua
sabelandi,ſabelandi
etxadi,echadia
lupetza,lupetza
lokaztegi,locazteguia
buztintsu,buztintſua
nazk,nazcac
nag,nagac
kina,quiña
batzaile,batzallea
guda,gudá
gudatu,gudatu
bidazain,bidazaina
gitxitu,guichitu
txartasun,chartaſuna
txarkeria,charqueria
lurperatu,lurperatú
erresa,erreſa
tremes,tremeſa
bezero,beceró
bezero,beceroá
bedel,bedelá
erabelar,erabelarra
erabedar,erabedarra
gaiztakin,gaiztaquiña
zitalkiro,citalquiro
bedeikazio,bedeicacioa
ongite,onguitea
ontzaile,ontzallea
ongarritu,ongarritu
ongile,onguillea
ongiro,onguiró
ongiro,onguiroa
berbena,verbena
azolio,azolioac
eskumuin,eſcumuñac
aberekeria,aberequeria
aberetasun,aberetaſuna
musukatu,muſucatu
errosel,erroſela
beta,veta
betar,betarra
betarraga,betarraga
errozerba,errocerba
betun,betuna
naslika,naslicá
liburutegi,liburuteguia
