testu_hitza	lemma	hitz_egokitua	mlv_lexeme	aingura	testuingurua-ezker	testu-hitza	eskuin-testuingurua
aiñ	ain	haina	https://monumenta.wikibase.cloud/wiki/Lexeme:L1267	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##13	... herituco deu semearena? Cergatic bien animac aiñ daude elcargana, 	aiñ	 estu loturic, ta ...
aiñ	ain	haina	https://monumenta.wikibase.cloud/wiki/Lexeme:L1267	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##13	... daude bat eguinic, non ecin semearen anima uqui ...
aiñ	ain	haina	https://monumenta.wikibase.cloud/wiki/Lexeme:L1267	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##13	... herituco deu semearena? Cergatic bien animac aiñ daude elcargana, 	aiñ	 estu loturic, ta ...
aiñ	ain	haina	https://monumenta.wikibase.cloud/wiki/Lexeme:L1267	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##13	... daude bat eguinic, non ecin semearen anima uqui ...
aiñ	ain	haina	https://monumenta.wikibase.cloud/wiki/Lexeme:L1267	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##15	... ontasunez, ofenditu dedanean neure Jaungoicoa aiñ maiz, ta 	aiñ	 itsusqui. Bay, ama santea, negar ...
aiñ	ain	haina	https://monumenta.wikibase.cloud/wiki/Lexeme:L1267	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##15	... ontasunez, ofenditu dedanean neure Jaungoicoa aiñ maiz, ta 	aiñ	 itsusqui. Bay, ama santea, negar ...
aiñ	ain	haina	https://monumenta.wikibase.cloud/wiki/Lexeme:L1267	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... hizcho bat escatu dizu, ta eranzuten diozu 	aiñ	 latz ta ...
aiñ	ain	haina	https://monumenta.wikibase.cloud/wiki/Lexeme:L1267	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... hori da zeure ama, 	aiñ	 ondo aci cinduena, ain gozo bere bularrez ...
aiñ	ain	haina	https://monumenta.wikibase.cloud/wiki/Lexeme:L1267	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... ta beárrenean utseguitea, Christo gure Jauna 	aiñ	 erraz utzitzea, Virgiña largatzea ain bacar. Ez ...
aiñ	ain	haina	https://monumenta.wikibase.cloud/wiki/Lexeme:L1267	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... Baña oraingo Christoren escuelarrac, 	aiñ	 sendo dirala fedean, ain ceruco indarrez, suz, ...
aiñ	ain	haina	https://monumenta.wikibase.cloud/wiki/Lexeme:L1267	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... ta beárrenean utseguitea, Christo gure Jauna 	aiñ	 erraz utzitzea, Virgiña largatzea ain bacar. Ez ...
aiñ	ain	haina	https://monumenta.wikibase.cloud/wiki/Lexeme:L1267	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... Baña oraingo Christoren escuelarrac, 	aiñ	 sendo dirala fedean, ain ceruco indarrez, suz, ...
aiñ	ain	haina	https://monumenta.wikibase.cloud/wiki/Lexeme:L1267	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... beste aldean ifinten badegu, nere iritzian aiñ astun izango da, ta 	aiñ	 damugarri ...
aiñ	ain	haina	https://monumenta.wikibase.cloud/wiki/Lexeme:L1267	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... beste aldean ifinten badegu, nere iritzian aiñ astun izango da, ta 	aiñ	 damugarri ...
aiñ	ain	haina	https://monumenta.wikibase.cloud/wiki/Lexeme:L1267	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... oraindaño bezala muquer, gogor, legue bague ta 	aiñ	 esquer gaistocoac, bai seme eguiazco, amoltsu, ...
ajola	ajola			https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... nuque nai, iñor 	ajola	, ta ardura bague onetan erori litequean; ...
ajola	ajola			https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... erruquiric ezteueenac? asco ta asco dira emen 	ajola	 ta ardura bagueac, Virgiña ala icusiaz, barrez, ...
ajolacabea	ajolakabea			https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##3	... ta samiñac, damuac ta doloreac, bestetic gueren 	ajolacabea	, ta ardurabaguea, eta cein esquer gaistocoac ...
al	al	hala	https://monumenta.wikibase.cloud/wiki/Lexeme:L1825	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##9	... gauza, eta eztaquit, aingueruac ere jaquingo 	al	 deuen ceruan....
al	al	hala	https://monumenta.wikibase.cloud/wiki/Lexeme:L1825	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##13	... Iñon ere arquitu 	al	 badedi amaren doloreen iduritara anza deuanic, ...
al	al	hala	https://monumenta.wikibase.cloud/wiki/Lexeme:L1825	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##14	... . Edolaric consolatuco al deu bere seme 	al	boan deuanac: ez eta hori ere, ...
al	al	hala	https://monumenta.wikibase.cloud/wiki/Lexeme:L1825	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... al digo bada 	al	aco seme batec escari chiqui hori. ...
ala	ala	ala	https://monumenta.wikibase.cloud/wiki/Lexeme:L1824	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##12	... doloreac: ta onela beste gañeraco guztiac. Baña 	ala	 ere ezteue Virgiñaren doloreen anzic, ecer ez ...
ala	ala	ala	https://monumenta.wikibase.cloud/wiki/Lexeme:L1824	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##15	... 	ala	 bearco cenduen ama penatua, ez bestetan, ezpada ...
ala	ala	ala	https://monumenta.wikibase.cloud/wiki/Lexeme:L1824	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... oni jarraitu nai gueiago. Etzion gaitzez 	ala	 hitzeguin semeac amari, ezpada onez ta amodioz: ...
ala	ala	ala	https://monumenta.wikibase.cloud/wiki/Lexeme:L1824	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... ascoc, ta aurrenez bere amabi Apostolu santuac? 	ala	 da eguia. Non dabiltza bada, edo non ondatu ...
ala	ala	ala	https://monumenta.wikibase.cloud/wiki/Lexeme:L1824	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... asco dira emen ajola ta ardura bagueac, Virgiña 	ala	 icusiaz, barrez, ta atseguiñez, ta pozic daudenac....
ala	ala	ala	https://monumenta.wikibase.cloud/wiki/Lexeme:L1824	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... eztira oec edo- ceiñ moduzco esamesanac. 	Ala	 dioe ceruan aingueruen artean, ala dioe ...
ala	ala	ala	https://monumenta.wikibase.cloud/wiki/Lexeme:L1824	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... esamesanac. Ala dioe ceruan aingueruen artean, ala dioe infernuan deabruen artean, 	ala	 dioe ...
ala	ala	ala	https://monumenta.wikibase.cloud/wiki/Lexeme:L1824	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... badiozue, ondo dagocala, il dedilla, naibadeu, 	ala	 nai dezuela, ta naiz eztanda daguiela, baita il ...
ala	ala	ala	https://monumenta.wikibase.cloud/wiki/Lexeme:L1824	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... esamesanac. Ala dioe ceruan aingueruen artean, ala dioe infernuan deabruen artean, 	ala	 dioe ...
ala	ala	ala	https://monumenta.wikibase.cloud/wiki/Lexeme:L1824	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... badiozue, ondo dagocala, il dedilla, naibadeu, 	ala	 nai dezuela, ta naiz eztanda daguiela, baita il ...
ala	ala	ala	https://monumenta.wikibase.cloud/wiki/Lexeme:L1824	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... esamesanac. Ala dioe ceruan aingueruen artean, ala dioe infernuan deabruen artean, 	ala	 dioe ...
ala	ala	ala	https://monumenta.wikibase.cloud/wiki/Lexeme:L1824	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... badiozue, ondo dagocala, il dedilla, naibadeu, 	ala	 nai dezuela, ta naiz eztanda daguiela, baita il ...
ala	ala	ala	https://monumenta.wikibase.cloud/wiki/Lexeme:L1824	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... contra banatuco ez ceruan ta ez lurrean. Biz 	ala	, ô doloreen ama, eguiñaz lotsa guera, pecatuaz ...
ala	ala	ala	https://monumenta.wikibase.cloud/wiki/Lexeme:L1824	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... Eztegu mereci zeure seme alaba izatea; baña 	ala	 ere nai oi dezu dei zaguitzaten pecatarien ama. ...
ala	ala	ala	https://monumenta.wikibase.cloud/wiki/Lexeme:L1824	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... semea, gueuc záuzcatzigu ain dolorez betea. 	ala	 gaizqui. Baña etzaude alperric gurutzearen ...
ala	ala	ala	https://monumenta.wikibase.cloud/wiki/Lexeme:L1824	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... contra banatuco ez ceruan ta ez lurrean. Biz 	ala	, ô doloreen ama, eguiñaz lotsa guera, pecatuaz ...
ala	ala	ala	https://monumenta.wikibase.cloud/wiki/Lexeme:L1824	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... Eztegu mereci zeure seme alaba izatea; baña 	ala	 ere nai oi dezu dei zaguitzaten pecatarien ama. ...
ala	ala	ala	https://monumenta.wikibase.cloud/wiki/Lexeme:L1824	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... semea, gueuc záuzcatzigu ain dolorez betea. 	ala	 gaizqui. Baña etzaude alperric gurutzearen ...
ala	ala	ala	https://monumenta.wikibase.cloud/wiki/Lexeme:L1824	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... contra banatuco ez ceruan ta ez lurrean. Biz 	ala	, ô doloreen ama, eguiñaz lotsa guera, pecatuaz ...
ala	ala	ala	https://monumenta.wikibase.cloud/wiki/Lexeme:L1824	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... Eztegu mereci zeure seme alaba izatea; baña 	ala	 ere nai oi dezu dei zaguitzaten pecatarien ama. ...
ala	ala	ala	https://monumenta.wikibase.cloud/wiki/Lexeme:L1824	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... semea, gueuc záuzcatzigu ain dolorez betea. 	ala	 gaizqui. Baña etzaude alperric gurutzearen ...
alaba	alaba	alaba	https://monumenta.wikibase.cloud/wiki/Lexeme:L1826	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##14	... arren zeuc ere consolatzen eztezu zeure 	alaba	 maitea! ez, ez; berariaz laja deu eroria, ta ...
alaba	alaba	alaba	https://monumenta.wikibase.cloud/wiki/Lexeme:L1826	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... geu botaco zeugandic. Eztegu mereci zeure seme 	alaba	 izatea; baña ala ere nai oi dezu dei ...
alabaquia	alabakia	alabaki	https://monumenta.wikibase.cloud/wiki/Lexeme:L1836	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak##6	... Len amáquia eguindigúc guré hizcúntza, ta orain 	alabaquia	, beiñ churí, ta gueró belch: noiz utzicó dec ...
alaco	alako	halako	https://monumenta.wikibase.cloud/wiki/Lexeme:L1903	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... gueure erreguiñari! ô mocadera, lienzo churi 	alaco	 negar tantaz beté ta üanditu ciñatenac! norc ...
alaco	alako	halako	https://monumenta.wikibase.cloud/wiki/Lexeme:L1903	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... Baña pauso ber ber oetatic negar eguiten deue‚ 	alaco	 semeac iltzen zaistenean. Bada, ô Virgiña guciz ...
alaco	alako	halako	https://monumenta.wikibase.cloud/wiki/Lexeme:L1903	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... esan eguidazue arren, iñoiz ere sortu dan 	alaco	 icusgarriric. Eta doloreen Ama, cer diozu? ...
alaco	alako	halako	https://monumenta.wikibase.cloud/wiki/Lexeme:L1903	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##15	... guizonac, ecusteaz andreric eder preciatuena, 	alaco	 miñez auno eguiña. Eguizue, emacumeac, beste ...
alaco	alako	halako	https://monumenta.wikibase.cloud/wiki/Lexeme:L1903	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##15	... ere negar, naizanean gucien artean aundiena, 	alaco	 obligacioz, aimbeste eguin diauztan ontasunez, ...
alaco	alako	halako	https://monumenta.wikibase.cloud/wiki/Lexeme:L1903	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##15	... guizonac, ecusteaz andreric eder preciatuena, 	alaco	 miñez auno eguiña. Eguizue, emacumeac, beste ...
alaco	alako	halako	https://monumenta.wikibase.cloud/wiki/Lexeme:L1903	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##15	... ere negar, naizanean gucien artean aundiena, 	alaco	 obligacioz, aimbeste eguin diauztan ontasunez, ...
alaco	alako	halako	https://monumenta.wikibase.cloud/wiki/Lexeme:L1903	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##16	... escatu eguiozu edolaric, atera zaguitzala 	alaco	 miñ, damu, dolore aundietatic. Baña hizcho ...
alaco	alako	halako	https://monumenta.wikibase.cloud/wiki/Lexeme:L1903	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... al digo bada 	alaco	 seme batec escari chiqui hori. Adi daguigun, ...
alaco	alako	halako	https://monumenta.wikibase.cloud/wiki/Lexeme:L1903	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... orra zeure semea. Oi eta amaren errayac, 	alaco	 eranzuera aditu ceueenac! ô bone Jesu , ...
alaco	alako	halako	https://monumenta.wikibase.cloud/wiki/Lexeme:L1903	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... amodioz, 	alaco	 humildadez escatzeac mereci ote deu tratamentu ...
alaco	alako	halako	https://monumenta.wikibase.cloud/wiki/Lexeme:L1903	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... amodioz, 	alaco	 humildadez escatzeac mereci ote deu tratamentu ...
alaco	alako	halako	https://monumenta.wikibase.cloud/wiki/Lexeme:L1903	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... deitzen eztiozu zeure ama? ausaz lotsa cera 	alaco	 amagandic jaio izateaz? Eztaquit, nola dedan ...
alaco	alako	halako	https://monumenta.wikibase.cloud/wiki/Lexeme:L1903	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... da guizona, balecus Christoren ama 	alaco	 penaz, negar eguingo ez leuqueana? ez lizateque ...
alaco	alako	halako	https://monumenta.wikibase.cloud/wiki/Lexeme:L1903	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##20	... ta ezagutu ceuan, etzeuala erregueac aguindu, 	alaco	 guizonari bicia ...
alacoai	alakoai	halako	https://monumenta.wikibase.cloud/wiki/Lexeme:L1903	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##3	... Libra, edo balanza deritzan izar pilla bat (	alacoai	 derizte Signoac Ceruan) ; hipuynac diote, ecen ...
alacoric	alakorik	halako	https://monumenta.wikibase.cloud/wiki/Lexeme:L1903	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... nic: eztaquiola nai Jaincoari Eleiz onetan 	alacoric	 izatea....
alargunac	alargunak	alargun	https://monumenta.wikibase.cloud/wiki/Lexeme:L1924	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##15	... amac, onela icusteaz amaric onena. Eguizue, 	alargunac	, munduan izandu dan alargunic tristeena icusteaz....
alargunic	alargunik	alargun	https://monumenta.wikibase.cloud/wiki/Lexeme:L1924	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##15	... onena. Eguizue, alargunac, munduan izandu dan 	alargunic	 tristeena icusteaz. Eguizue, justuac, ...
albadegu	albadegu	alba	https://monumenta.wikibase.cloud/wiki/Lexeme:L1961	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##11	... Billa daguigun 	albadegu	 beste lecutan....
albanegui	albanegi	alba	https://monumenta.wikibase.cloud/wiki/Lexeme:L1961	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##5	... Non cera, Cinthia, illargui aldagarria? Oi eta 	albanegui	 oñazpicotzat ezarri aren oñazpietan! Non ote ...
albaneguio	albanegio	alba	https://monumenta.wikibase.cloud/wiki/Lexeme:L1961	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##5	... itsua? Oi eta zeure argui-errañuetatic epaqui 	albaneguio	 gueure Ama mindun oni manturic ederrena! Orrela ...
albaneguiz	albanegiz	alba	https://monumenta.wikibase.cloud/wiki/Lexeme:L1961	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##5	... cerate esquer gaistoco izarrac? Oi eta atera 	albaneguiz	 beren lecutic, Señora oni beardanezco coroe bat ...
alboan	alboan	albo	https://monumenta.wikibase.cloud/wiki/Lexeme:L2022	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... eztaucazu besoetan, eztaramazu escutic, eztezu 	alboan	, ez beguien aurrean. Non da zeure seme bacarra? ...
alboan	alboan	albo	https://monumenta.wikibase.cloud/wiki/Lexeme:L2022	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##14	... . Edolaric consolatuco al deu bere seme 	alboan	 deuanac: ez eta hori ere, aurqui esango dedan ...
alda	alda	alda	https://monumenta.wikibase.cloud/wiki/Lexeme:L2046	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... erraz utzitzea, Virgiña largatzea ain bacar. Ez 	alda	 Azcoitico Escuela santa onetan orrelacoric ...
aldagarria	aldagarria	aldagarri	https://monumenta.wikibase.cloud/wiki/Lexeme:L2065	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##5	... coroe bat eguiteco! Non cera, Cinthia, illargui 	aldagarria	? Oi eta albanegui oñazpicotzat ezarri aren ...
aldaguiquegun	aldagikegun	alda	https://monumenta.wikibase.cloud/wiki/Lexeme:L2046	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##9	... Ezta au lurrean vici gueran artean, jaquin 	aldaguiquegun	 gauza, eta eztaquit, aingueruac ere jaquingo al ...
aldaguiquet	aldagiket	alda	https://monumenta.wikibase.cloud/wiki/Lexeme:L2046	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... ene christauac, cer juicio zuezaz eguin 	aldaguiquet	 adiuntza onetan? Icusten dezue, Virgiña ...
aldaquizue	aldakizue	aldaki	https://monumenta.wikibase.cloud/wiki/Lexeme:L2091	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##15	... beste emacume bat onela icusteaz; bai 	aldaquizue	, zeuen gucien honragarria dala. Negar eguizue, ...
alde	alde	alde	https://monumenta.wikibase.cloud/wiki/Lexeme:L2163	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##3	... bata pecatuaz beteric, infernuraño jachia ...
alde	alde	alde	https://monumenta.wikibase.cloud/wiki/Lexeme:L2163	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##4	... icena, ta Virgiñaren doloreac, eta orregatic 	alde	 eraguiten zaca gaur icenari. Nic esango det cer ...
alde	alde	alde	https://monumenta.wikibase.cloud/wiki/Lexeme:L2163	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##4	... ta icen au da 	alde	 batetic ezti, gozoa, ta adierazotzen digu ...
alde	alde	alde	https://monumenta.wikibase.cloud/wiki/Lexeme:L2163	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... aita eternoa, ona emen zeure semea illic, edo alde 	alde	an, zeuri obeditzeagatic. Guizonac, ...
alde	alde	alde	https://monumenta.wikibase.cloud/wiki/Lexeme:L2163	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##12	... azaletic ere uquitzera? nola etzoazte beste 	alde	 batera? eztira ausaz munduan biotz pecatariac, ...
aldean	aldean	alde	https://monumenta.wikibase.cloud/wiki/Lexeme:L2163	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... diran ama guciena, ur tanta bat itsasoaren 	aldean	 bezala da, Virgiñac bere semeari cion ...
aldean	aldean	alde	https://monumenta.wikibase.cloud/wiki/Lexeme:L2163	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... diran ama guciena, ur tanta bat itsasoaren 	aldean	 bezala da, Virgiñac bere semeari cion ...
aldean	aldean	alde	https://monumenta.wikibase.cloud/wiki/Lexeme:L2163	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... eternoa, ona emen zeure semea illic, edo alde 	aldean	, zeuri obeditzeagatic. Guizonac, burnizcoac ...
aldean	aldean	alde	https://monumenta.wikibase.cloud/wiki/Lexeme:L2163	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##12	... doloreen anzic, ecer ez bat dirade aen 	aldean	. Eztiot guezurric, ezpada santuac esaten ...
aldean	aldean	alde	https://monumenta.wikibase.cloud/wiki/Lexeme:L2163	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... erori litequean; cergatic hori balanzaren beste 	aldean	 ifinten badegu, nere iritzian aiñ astun izango ...
aldebatetic	aldebatetik	alde	https://monumenta.wikibase.cloud/wiki/Lexeme:L2163	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##3	... artzen deuala bacoitzac bere escuan, pisatzeco 	aldebatetic	 Virgiñaren miñac, ta samiñac, damuac ta ...
aldera	aldera	aldera	https://monumenta.wikibase.cloud/wiki/Lexeme:L2204	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##4	... ta bego: eztagoca besteric gaurco egunari. 	Aldera	 gaquizquion bada gurutzeari, ta Maria Virgiñari....
aldera	aldera	aldera	https://monumenta.wikibase.cloud/wiki/Lexeme:L2204	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... amodioac? Nori? beste edoceiñ neurtu, ta 	aldera	 nai daquiquéonari. Amodio gucia, onirizte ...
aldetic	aldetik	alde	https://monumenta.wikibase.cloud/wiki/Lexeme:L2163	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak##6	... naroró: naibadéc, oa, ta egúzquia sortzen dan 	aldetic	 eracáre nai deaná. Esayóc, beguirá ditzalá ...
aldetic	aldetik	alde	https://monumenta.wikibase.cloud/wiki/Lexeme:L2163	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##3	... guizon eguin, ta jarri zan balanzaren beste 	aldetic	: eta nola cecartzien Jaincoaren indar guciac, ...
aldetic	aldetik	alde	https://monumenta.wikibase.cloud/wiki/Lexeme:L2163	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... eman Virgiñari, ez eguiaqui San Juanen 	aldetic	, ceiña beti izan baitzan aren seruitzari, ta ...
aldetic	aldetik	alde	https://monumenta.wikibase.cloud/wiki/Lexeme:L2163	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... bat: baña bai gueure 	aldetic	; ceiñac gueure pecataritasunean amatzat ...
aldetic	aldetik	alde	https://monumenta.wikibase.cloud/wiki/Lexeme:L2163	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... eman Virgiñari, ez eguiaqui San Juanen 	aldetic	, ceiña beti izan baitzan aren seruitzari, ta ...
aldetic	aldetik	alde	https://monumenta.wikibase.cloud/wiki/Lexeme:L2163	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... bat: baña bai gueure 	aldetic	; ceiñac gueure pecataritasunean amatzat ...
