testu_hitza	lemma	hitz_egokitua	mlv_lexeme	aingura	testuingurua-ezker	testu-hitza	eskuin-testuingurua
albanengidio	albanenjidio	alba	https://monumenta.wikibase.cloud/wiki/Lexeme:L1961	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##196	... 	albanengidio	 hark ez luke parerik, alabana nik ez dizit ...
albanerra	albanerra	alba	https://monumenta.wikibase.cloud/wiki/Lexeme:L1961	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##244	... egia nik dut pena handia; sekretuki minza ...
albaneza	albaneza	alba	https://monumenta.wikibase.cloud/wiki/Lexeme:L1961	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##201	... utzi ez dazala eskuietan duiena. Elas, itzul 	albaneza	 iragan den denbora, segur orai enikezi dudan ...
aldean	aldean	alde	https://monumenta.wikibase.cloud/wiki/Lexeme:L2163	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##93	... goiti airian eta egonen eskoinetik jujearen 	aldean	: bekatoreak dolorezki sugarrian lurrian, ...
aldetik	aldetik	alde	https://monumenta.wikibase.cloud/wiki/Lexeme:L2163	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##83	... azpitik, etsai gaitza akusatzen ezkerreko 	aldetik	, bekatuiak eskuinetik minzaturen publiki: ...
aldi	aldi	aldi	https://monumenta.wikibase.cloud/wiki/Lexeme:L2250	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##261	... «Orai nahi nuzuia heben bortxatu? 	Aldi	 honetan, otoi, utzi nazazu; bertze aldi batez ...
aldi	aldi	aldi	https://monumenta.wikibase.cloud/wiki/Lexeme:L2250	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##261	... Aldi honetan, otoi, utzi nazazu; bertze 	aldi	 batez jinen nitzaitzu, nahi duzunori orduian ...
aldian	aldian	aldi	https://monumenta.wikibase.cloud/wiki/Lexeme:L2250	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##219	... bego. Andrea, mintza ahal baitzinde bertze 	aldian	 emeago.» ...
aldiz	aldiz	aldiz	https://monumenta.wikibase.cloud/wiki/Lexeme:L2287	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##202	... hartan ohi nizin nik zugatik dolore, orai 	aldiz	 zure faltaz mutatu niz ni ere; malenkonia ...
aldiz	aldiz	aldiz	https://monumenta.wikibase.cloud/wiki/Lexeme:L2287	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##301	... ihaurk bertze guzia; bada orai gaztig ezak, 	aldiz	, heure buria, kirisailuiari nola hiri hel ez ...
aldiz	aldiz	aldiz	https://monumenta.wikibase.cloud/wiki/Lexeme:L2287	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##314	... ohi hintzan estimatze gutitan; orai 	aldiz	 hik behar duk ohorea orotan. ...
aldiz	aldiz	aldiz	https://monumenta.wikibase.cloud/wiki/Lexeme:L2287	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##326	...Lehenago hi baitinzan lengoajetan azkena, orai, 	aldiz	, izanen iz orotako lehena. ...
alegeraki	alejeraki	alea	https://monumenta.wikibase.cloud/wiki/Lexeme:L2318	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##104	... beti dolorereki, salbatuiak Jeinkoareki beti 	alegeraki	 Jangoikuak dagiela gure partia hoieki. ...
alegria	alegria	alegria	https://monumenta.wikibase.cloud/wiki/Lexeme:L2339	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##103	... gauden ene glorian, desir oro konpliturik 	alegria	 handian.» ...
alor	alor	alor	https://monumenta.wikibase.cloud/wiki/Lexeme:L2515	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##182	... hartan hel badakit ereitera hazia eta ene bada ...
alteratu	alteratu	alta	https://monumenta.wikibase.cloud/wiki/Lexeme:L2559	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##28	... zuk idazu, otoi, oso neure endelgamenduia, 	alteratu	 gabetarik zure fede sainduian gauzen untsa ...
altxa	altxa	altxa	https://monumenta.wikibase.cloud/wiki/Lexeme:L2589	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##328	... den gizon orok 	altxa	 beza buruia, ezi huien lengoajia izanen da ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##24	... andere gloriosa eta 	ama	 eztia! Zutan dago bekatoren esperanza guzia. ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##41	... orduian nola zagoen haren arima tristia, haren 	ama	 maitia eta mundu ororen habia, pena hetan ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##42	... diraustazu gertuz, 	ama	 eztia, zure orduko doloriak eta bihotz ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##68	... eta bestak sanktifika debotki; aita eta 	ama	 ohora izak bizi, izan luzeki; ehor ero ez ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##107	... Zuretarik giren, otoi, egiguzu grazia; zure 	ama	 anderia dakigula balia. ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##109	... Maria, anderia grazia oroz betia, Jeinkoaren 	ama	 birjen berak ordenatuia, zeru eta lur ororen ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##111	... eta ez menosprezia; zuk gibela badidazu, elas, 	ama	 eztia, ordu hartan diakusazut galdu neure buruia....
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##113	... baitzira grazia ororen 	ama	 eta iturburuia, bertute eta hon guzien ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##115	... zuri eman dizi potestate handia, haren ama ziren gero, 	ama	 ere maitia, zeru eta lur ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##115	... zuri eman dizi potestate handia, haren ama ziren gero, 	ama	 ere maitia, zeru eta lur ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##121	... dakidan balia; ordu hartan hel zakitzat, otoi, 	ama	 eztia, ararteko leial eta neure aiutaria. ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##123	... majestatia. Zeren untsa orit ziten nizaz, 	ama	 eztia, gogo honez erranen dut zuri Ave Maria: ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##131	... oro iraganik ez eriden bertzerik, Jeinkoaren 	ama	 hona grazia oroz beterik; haren amore izateko ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##135	... nork beria berziari ez du nahi partitu; 	ama	 birjen gloriosa hanbat bada konplitu, ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##144	... gitzake gomendutan agian; hanbat bada graziosa 	ama	 ororen gainian, jin dadinik ez du uzten hartu ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##148	... emaztiak 	ama	 dira zenbait haurto xipiren eta gero obororik ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##148	... ezin dirate; zu, Anderia, 	ama	 zira birjinarik Jeinkoaren eta geroz erregina ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##148	... emaztiak 	ama	 dira zenbait haurto xipiren eta gero obororik ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##148	... ezin dirate; zu, Anderia, 	ama	 zira birjinarik Jeinkoaren eta geroz erregina ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##150	... ezten bertze oro dago zure azpitik, Jeinkoaren 	ama	 zira mundu oroz gainetik. ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##151	... bano oboro hark ere daidi zugatik; bere 	ama	 ezin utzi obeditu gaberik; otoi, grazia ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##155	... eta gure ororen ama zira dignerik; 	ama	k eztu sofritzeko semen ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##155	...samurturik badakutsu gure gaizkiegatik, ororen 	ama	 zira eta bake gitzazu bertarik. ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##155	... eta gure ororen ama zira dignerik; 	ama	k eztu sofritzeko semen ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##155	...samurturik badakutsu gure gaizkiegatik, ororen 	ama	 zira eta bake gitzazu bertarik. ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##157	... eztia, nik badagit zure kontra faltarik, zuk ...
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##157	... bertarik. Elas, norat ihes naidi, zu neure ama utzirik? Neuretako ez dazagut zu nolako 	ama	rik....
ama	ama	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##163	... bera eta bertze oro nontik ginaden sortu; ama emazte luien ala ez nahi nuke galdatu; ...
amagatik	amagatik	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##163	... ama emazte luien ala ez nahi nuke galdatu; 	amagatik	 andre oro behar luke goratu. ...
amak	amak	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##154	... duiena hala duke 	amak	 semiaganik, seme honak anitz daidi amaren ...
amak	amak	ama	https://monumenta.wikibase.cloud/wiki/Lexeme:L2639	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##155	... eta gure ororen ama zira dignerik; 	amak	 eztu sofritzeko semen artian gerlarik; ...
amaren	amaren	hamar	https://monumenta.wikibase.cloud/wiki/Lexeme:L2730	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##154	... duke amak semiaganik, seme honak anitz daidi 	amaren	 amorekatik; gure natura haritu du zutan ...
amarik	amarik	hamar	https://monumenta.wikibase.cloud/wiki/Lexeme:L2730	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##157	... ama utzirik? Neuretako ez dazagut zu nolako 	amarik	. ...
amen	amen	amen	https://monumenta.wikibase.cloud/wiki/Lexeme:L2798	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##3	... prosperoki bizia eta bertzian parabizuia. 	Amen	....
amen	amen	amen	https://monumenta.wikibase.cloud/wiki/Lexeme:L2798	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##307	......
ametsetan	ametsetan	ametseta	https://monumenta.wikibase.cloud/wiki/Lexeme:L2840	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##241	... agerritan, ni zugatik doloretan; hitz bat ...
amoratu	amoratu	amoratu	https://monumenta.wikibase.cloud/wiki/Lexeme:L2928	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##234	... egun batetan zenaudela pensetan, hanbat zuzaz 	amoratu	 geroz nuzu penatan.» ...
amoraturik	amoraturik	amoratu	https://monumenta.wikibase.cloud/wiki/Lexeme:L2928	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##154	... amaren amorekatik; gure natura haritu du zutan 	amoraturik	; Jangoikoa ezarri duzu gure anaieturik. ...
amoraturik	amoraturik	amoratu	https://monumenta.wikibase.cloud/wiki/Lexeme:L2928	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##171	... oroz gainetik; zerutika jaitsi zedin hartzaz 	amoraturik	; emazteak ezarri du gure anaieturik; andre ...
amore	amore	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##126	... hon lizaten gaztigurik agian enzun liroite, 	Amore	 bat hautazeko konseilu bat nekeie, balinetan ...
amore	amore	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##127	... ere uken dizit zeinbait ere 	amore	, bana bantik ez dut uken probetxurik batere; ...
amore	amore	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##130	... bat nahi nuke liadutanik egia, bizi eta hilez ...
amore	amore	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##131	...Jeinkoaren ama hona grazia oroz beterik; haren 	amore	 izateko ez da ehor dignerik; untsa zerbitza ...
amore	amore	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##133	... hona har dazagun orok gure 	amore	, bertze oro uzi eta egin hari ohor; hala egin ...
amore	amore	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##136	... bere mende guzia. Emazte eta gizon orok, har 	amore	 Maria eta orori baitekegu berak konplimenduia. ...
amore	amore	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##139	... otoi, guziak. Elas, otoi, aribira bertze 	amore	 falsuiak. Harekila segur dugu behar dugun guzia....
amore	amore	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##179	... har dazanak beretako 	amore	 oborotan ukenen du plazer bano dolore; ...
amore	amore	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##197	... bat onetsi dut guziz soberatuki, ene arima eta ...
amore	amore	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##202	... niz ni ere; malenkonia etzitela badukezu 	amore	, bana ordu bazinduke zenzatzeko zuk ere. ...
amore	amore	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##203	... baterel neure gaizki penatzeko har zinzadan 	amore	; jagoitikoz ukenen dut nik zugatik dolore. ...
amore	amore	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##205	... penaz izatia gaiz da ene 	amore	; beti ere behar duta nik zugatik dolore? ...
amore	amore	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##206	... bat uken dizit miragarri jentilik; harekila ...
amore	amore	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##211	... honak, bihotza daut beti ere nigarrez, neure 	amore	 xotiltua galdu dudan beldurrez; gaoaz lorik ...
amore	amore	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##246	... «Uztazu hurtanzera, 	amore	 maite. orai partizeko damu ginate.» ...
amore	amore	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##252	... bat dizit gogoan honela: nik nola dadukat 	amore	 zugana, Jeinkoari ere eder zaikala; hargatik ...
amore	amore	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##258	... «	Amore	 maitia diotsut egia: zutan diagozu ene bizia, ...
amore	amore	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##264	... «	Amore	, etzitela, otoi, despara, honat begitartez ...
amore	amore	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##267	... GOGORRAREN ...
amorea	amorea	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##250	... «Orano, 	amorea	, gazte gituzu, Ieinkuaz oritzeko leku diguzu; ...
amoreak	amoreak	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##135	... 	amoreak	 baten bezi ez dirade perestu, nork beria ...
amorekatik	amorekatik	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##147	... gomendaturik, uken ez duien barkamendu zure 	amorekatik	; ez galdu da ez galduren zure gomendukorik; ...
amorekatik	amorekatik	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##154	... amak semiaganik, seme honak anitz daidi amaren 	amorekatik	; gure natura haritu du zutan amoraturik; ...
amorekatik	amorekatik	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##159	... ez gaitz erran ene 	amorekatik	; gizonek utzi balitzate, elaidite faltarik. ...
amorekatik	amorekatik	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##171	... du gure anaieturik; andre oro laudatzeko haren 	amorekatik	. ...
amorekatik	amorekatik	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##243	... maite zitut nik, mundu oro utzi niro zure 	amorekatik	. ...
amoretan	amoretan	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##127	... anitz pena, arima gal, hanera eta neuri ere; 	amoretan	 plazer baten mila dira dolore. ...
amoretan	amoretan	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##128	... ote date leial denik batere, hitz ederrez ezpa ...
amoretan	amoretan	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##240	... zauri nuzu eta gatibatu nuzu; 	amoretan	 har nazazu; nik dudana zure duzu. ...
amorez	amorez	amore	https://monumenta.wikibase.cloud/wiki/Lexeme:L2929	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##220	... ...
amoria	amoria	amor	https://monumenta.wikibase.cloud/wiki/Lexeme:L2924	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##129	... 	amoria	 beti date traidore; erioa dauginian egia ...
amoria	amoria	amor	https://monumenta.wikibase.cloud/wiki/Lexeme:L2924	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##183	... ehork ere ez du nahi partitu; nik ez dakit ...
amoria	amoria	amor	https://monumenta.wikibase.cloud/wiki/Lexeme:L2924	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##185	... ezin zenzuz ezin daite goberna, anitzetan ...
amoria	amoria	amor	https://monumenta.wikibase.cloud/wiki/Lexeme:L2924	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##186	... itsu da eta ez dazagu zuzena, ez du uste ...
amoria	amoria	amor	https://monumenta.wikibase.cloud/wiki/Lexeme:L2924	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##199	... ene 	amoria	, nola nuzun penatzen, zurekila ezin batuz ...
